"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"67","0","20.238296","25.779078","32.839553","42.804334","48.086795","57.008614","62.194871","71.025345","89.735571","95.300383","108.67634","113.79422","129.42936","153.60969","174.88804","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","432.35414","458.74787","476.09909","486.33506","503.77659","518.54591","544.36118","565.4649","591.04682","609.7978","635.88199","649.60456","676.51788","694.10776","718.41229","742.62632","760.02074","785.96657","798.04788","812.87994","830.53589","854.37225","882.42272","899.13463","914.87386","1031.8679","1072.4298","1088.9967","1206.5746","1381.0302","1497.8499","1671.6532","1789.661","2080.9471","2371.4077","2666.361","3994.2024","4074.8189","4187.5856","4600.7176","7761.3693","7966.6078","8129.0242","8352.6773","9168.2979","0","0","0","0","0","0","0","0","0"
"68","0","25.779078","30.942482","42.682306","48.086795","56.867774","62.04776","71.025345","75.012305","89.558848","95.11826","108.48185","113.5952","129.42936","140.92827","153.37845","174.88804","182.37144","200.17821","212.51012","222.97536","238.56789","245.24466","262.18857","272.56493","281.26137","298.09637","308.82572","323.76235","332.21289","349.78958","377.91067","397.38602","416.96946","431.96613","458.34819","476.09909","485.92353","503.77659","518.54591","543.49057","565.02114","590.59314","608.87632","623.23749","635.88199","650.08036","675.54728","694.59959","718.41229","741.10118","758.47784","785.44338","797.52069","812.34787","830.53589","854.37225","879.09915","898.57505","914.3094","1031.2684","1088.3808","1205.9263","1497.1276","2560.4529","2666.361","3524.0931","3871.3032","3991.8435","4072.4363","4185.1703","4598.1859","4728.1897","5955.2637","7029.6561","7756.437","7961.6107","8125.6589","8349.266","9431.0832","0","0","0","0","0","0"
"69","0","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.342156","71.025345","75.012305","89.735571","108.48185","113.5952","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","245.53704","262.18857","272.56493","281.26137","298.41872","309.15381","324.09828","332.21289","350.13875","377.91067","397.75819","416.96946","431.96613","458.34819","476.09909","485.92353","503.77659","519.39631","543.92579","565.02114","590.59314","608.87632","623.70354","635.88199","650.08036","677.48917","694.59959","717.9121","742.11776","758.99196","797.52069","812.34787","829.46044","854.37225","881.86835","898.57505","914.3094","1031.2684","1071.8186","1088.3808","1104.4496","1205.9263","1380.3367","1497.1276","1788.0822","2666.361","3889.9067","3991.8435","4072.4363","4185.1703","4598.1859","5273.102","7756.437","7961.6107","8125.6589","8349.266","9162.9371","0","0","0","0","0","0","0","0","0"
"70","0","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.04776","71.025345","75.012305","89.735571","108.67634","113.79422","129.2171","140.92827","153.37845","174.88804","182.37144","200.17821","212.51012","222.69673","245.24466","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","377.91067","397.75819","416.96946","432.35414","458.74787","476.09909","485.92353","503.77659","518.54591","543.92579","565.4649","591.04682","609.33697","623.70354","635.88199","650.08036","676.0325","695.09159","718.41229","742.11776","758.99196","785.96657","798.04788","812.34787","831.07388","854.9179","880.20631","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1380.3367","1497.1276","1788.0822","2666.361","3526.3095","3993.0229","4072.4363","4186.3778","4599.4516","4729.4732","5956.7041","7031.2211","7759.725","7963.2762","8127.3415","8350.9715","9166.5108","9432.8959","0","0","0","0"
"71","0","20.32235","25.779078","30.942482","42.682306","48.216313","56.867774","62.04776","71.182733","75.012305","89.735571","94.936312","108.67634","113.79422","129.42936","140.92827","155.46591","175.13496","182.62359","200.17821","212.51012","222.97536","245.53704","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","432.35414","459.14773","476.09909","486.33506","504.1956","518.54591","544.36118","565.4649","591.04682","607.03546","623.23749","635.88199","650.08036","676.51788","695.09159","718.41229","741.60939","758.99196","786.48993","812.87994","831.61205","854.9179","880.20631","899.13463","914.87386","1031.8679","1073.0411","1088.9967","1206.5746","1380.3367","1497.8499","1788.8715","2667.3249","3643.6487","3994.2024","4073.6275","4187.5856","4599.4516","7761.3693","7966.6078","8129.0242","8352.6773","9166.5108","0","0","0","0","0","0","0","0","0"
"72","0","20.32235","25.779078","42.682306","48.216313","57.008614","62.04776","71.182733","75.012305","89.735571","94.936312","108.67634","113.79422","130.28013","140.92827","155.23328","173.9021","182.62359","200.44238","212.51012","222.97536","245.53704","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","417.35068","432.35414","458.74787","476.09909","486.33506","503.77659","518.54591","544.36118","565.4649","591.04682","609.7978","624.16976","635.88199","650.08036","676.51788","695.09159","717.9121","742.11776","759.50626","786.48993","812.87994","831.07388","854.9179","880.20631","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1105.07","1206.5746","1380.3367","1497.8499","1788.8715","2667.3249","3994.2024","4074.8189","4187.5856","4599.4516","5274.4574","7761.3693","7966.6078","8129.0242","8352.6773","8463.9247","9166.5108","0","0","0","0","0","0","0","0"
"73","0","20.32235","25.684398","42.682306","48.086795","57.008614","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.06718","155.23328","173.9021","182.37144","200.17821","212.51012","223.25415","245.53704","262.49088","272.87316","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.35414","458.34819","476.09909","503.77659","519.39631","543.49057","565.4649","591.04682","609.7978","635.88199","650.55634","677.97508","695.09159","718.41229","742.62632","759.50626","785.44338","798.04788","812.87994","829.99808","854.37225","882.42272","898.57505","914.3094","1031.8679","1088.3808","1104.4496","1206.5746","1381.0302","1497.8499","1672.4164","1788.8715","2667.3249","3928.4172","3994.2024","4074.8189","4187.5856","4599.4516","4729.4732","5274.4574","7034.3517","7761.3693","7835.5414","7966.6078","8129.0242","8354.3832","9168.2979","9436.5218","10523.184","0","0","0","0","0","0"
"74","0","20.32235","25.779078","32.839553","42.804334","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","130.28013","155.46591","173.65605","182.62359","200.17821","212.51012","222.97536","238.56789","245.53704","262.49088","272.87316","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.35414","458.74787","476.09909","503.77659","518.12097","544.36118","565.4649","591.04682","609.7978","636.35274","650.08036","676.0325","694.10776","718.41229","743.13504","760.02074","780.22112","798.04788","812.87994","854.9179","882.97726","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1206.5746","1381.0302","1497.8499","1788.8715","2666.361","3251.4665","3434.9147","3994.2024","4072.4363","4186.3778","4598.1859","4773.2164","6651.4787","6816.8969","7034.3517","7761.3693","7966.6078","8129.0242","8352.6773","9166.5108","0","0","0","0","0","0","0","0"
"75","0","20.32235","25.779078","42.682306","48.086795","57.008614","62.342156","71.025345","74.850736","89.735571","96.763637","108.67634","113.79422","130.06718","155.23328","173.9021","182.37144","200.17821","212.51012","223.25415","245.53704","262.18857","272.56493","281.26137","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","431.96613","457.94868","476.09909","503.35774","526.6529","543.92579","565.4649","590.59314","609.33697","635.41141","649.60456","676.51788","694.10776","717.9121","743.13504","759.50626","786.48993","812.34787","853.82677","894.6628","913.18099","1071.8186","1087.7651","1104.4496","1205.9263","1496.4055","1788.0822","2665.3973","3990.6644","4071.2453","4183.9629","4594.3897","4725.6231","7240.9191","7754.7933","7959.9454","8122.2943","8345.8553","9159.3641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","0","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.194871","71.025345","75.012305","89.735571","100.28354","108.48185","113.79422","130.28013","140.92827","155.23328","175.13496","182.37144","200.17821","212.51012","222.97536","245.24466","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.21289","350.13875","377.91067","397.75819","416.96946","431.96613","458.34819","476.09909","485.92353","503.35774","518.12097","544.36118","565.4649","591.04682","609.33697","623.70354","635.41141","649.60456","676.0325","694.59959","717.9121","742.11776","758.99196","785.96657","812.34787","830.53589","854.37225","880.76015","898.57505","913.74511","1205.9263","2665.3973","3991.8435","4071.2453","4183.9629","4595.6549","4726.9063","7029.6561","7756.437","7963.2762","8125.6589","8349.266","9161.1505","10519.355","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","0","20.32235","25.779078","42.682306","48.086795","57.008614","62.342156","71.025345","75.012305","89.735571","96.947328","108.48185","113.79422","129.8544","155.23328","173.9021","182.37144","200.17821","212.51012","223.25415","245.8296","262.49088","272.56493","281.26137","309.15381","323.76235","332.55318","350.13875","378.2736","398.13052","417.35068","432.35414","458.34819","476.50644","503.35774","527.08132","543.92579","565.90883","591.04682","609.7978","636.35274","650.08036","681.38131","695.09159","718.41229","742.62632","759.50626","786.48993","812.87994","854.9179","895.22117","914.3094","1088.3808","1206.5746","1497.8499","2667.3249","3891.0709","3928.4172","3994.2024","4073.6275","4186.3778","4596.9203","7379.757","7627.1183","7759.725","7966.6078","8129.0242","8354.3832","9164.7238","15905.994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","0","20.32235","25.779078","42.682306","48.086795","62.342156","75.012305","89.735571","108.48185","113.79422","130.28013","155.23328","173.9021","182.37144","200.44238","212.51012","223.25415","245.53704","262.49088","272.56493","281.26137","298.74124","309.15381","324.09828","332.55318","350.13875","378.2736","398.50303","417.35068","432.74233","458.74787","476.50644","504.1956","518.54591","543.92579","565.90883","591.04682","609.7978","624.16976","636.35274","650.55634","677.48917","695.09159","718.91265","742.11776","798.04788","812.87994","854.9179","899.13463","914.87386","1032.4676","1088.9967","1106.3113","1207.223","1324.0591","1381.0302","1497.8499","1789.661","2668.2889","3643.6487","3892.2352","3928.4172","3994.2024","4074.8189","4187.5856","4598.1859","7763.0137","7835.5414","7968.2738","8130.7072","8354.3832","8493.1416","9168.2979","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","0","20.238296","25.779078","30.942482","42.682306","48.086795","57.149629","62.342156","71.182733","75.012305","89.735571","108.48185","113.79422","130.28013","155.23328","173.9021","182.62359","200.44238","212.51012","222.97536","238.56789","245.53704","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","432.35414","458.74787","476.09909","503.77659","518.97102","543.92579","565.4649","591.04682","609.33697","636.35274","650.55634","677.00344","694.59959","718.91265","742.62632","760.02074","798.04788","812.34787","854.9179","882.42272","899.13463","914.87386","1031.8679","1073.0411","1088.9967","1206.5746","1380.3367","1497.8499","1788.8715","2667.3249","3994.2024","4074.8189","4187.5856","4598.1859","7248.8626","7761.3693","7966.6078","8130.7072","8354.3832","9170.0851","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","0","25.684398","42.682306","48.086795","62.194871","75.012305","89.735571","108.67634","113.99342","130.06718","155.23328","173.9021","182.11947","200.17821","212.51012","223.25415","245.53704","262.49088","272.87316","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.50303","416.96946","432.35414","458.34819","476.09909","503.77659","519.39631","543.92579","565.4649","591.04682","609.7978","635.88199","650.08036","677.48917","694.59959","718.41229","742.62632","798.04788","812.34787","882.42272","898.57505","914.3094","1206.5746","1497.8499","2667.3249","3993.0229","4073.6275","4186.3778","4596.9203","4729.4732","5273.102","7032.7863","7245.6847","7761.3693","7964.9419","8129.0242","8352.6773","9164.7238","10523.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","0","20.32235","25.779078","31.046394","42.804334","48.086795","57.149629","62.489616","71.182733","75.012305","89.558848","96.947328","108.48185","113.79422","130.49326","155.46591","174.88804","182.62359","200.17821","212.51012","222.97536","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","431.96613","458.34819","476.09909","485.92353","503.77659","518.54591","544.36118","565.4649","591.04682","609.7978","635.41141","648.65347","661.07195","676.0325","693.12462","717.9121","743.64394","760.02074","780.22112","797.52069","812.34787","854.37225","882.42272","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1206.5746","1380.3367","1497.1276","1788.8715","2666.361","3993.0229","4073.6275","4186.3778","4596.9203","5273.102","7031.2211","7759.725","7964.9419","8125.6589","8350.9715","9162.9371","10521.269","0","0","0","0","0","0","0","0"
"82","0","20.32235","25.779078","31.046394","42.682306","48.086795","57.149629","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","200.44238","212.51012","222.97536","245.53704","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","417.35068","432.35414","458.34819","476.09909","503.77659","527.08132","543.92579","565.4649","591.04682","610.2588","635.88199","650.08036","676.51788","694.10776","718.41229","743.13504","759.50626","785.44338","798.04788","812.87994","854.9179","882.42272","898.57505","914.3094","1088.3808","1206.5746","1497.8499","2667.3249","3993.0229","4073.6275","4186.3778","4598.1859","5274.4574","7761.3693","7964.9419","8129.0242","8354.3832","9168.2979","10525.098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","0","25.779078","42.682306","48.086795","62.342156","75.012305","89.735571","108.67634","113.99342","130.28013","155.23328","173.9021","182.37144","200.44238","212.7823","223.25415","245.53704","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.50303","417.35068","432.35414","458.34819","476.09909","503.77659","519.39631","543.92579","565.4649","591.04682","609.7978","635.88199","649.60456","676.0325","693.6161","718.41229","742.62632","798.04788","854.9179","882.42272","899.13463","914.87386","2668.2889","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","5275.8131","7034.3517","7761.3693","7968.2738","8132.3903","8356.0893","9168.2979","9438.335","10527.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","0","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.342156","71.025345","75.012305","89.735571","96.947328","108.48185","113.79422","129.42936","155.23328","173.65605","182.37144","200.17821","212.51012","222.97536","245.53704","262.49088","272.56493","281.26137","309.15381","323.76235","332.21289","350.13875","377.91067","397.75819","416.96946","432.35414","458.34819","476.09909","503.35774","526.6529","543.49057","565.4649","590.59314","609.7978","635.88199","649.60456","676.51788","694.10776","717.9121","742.62632","758.99196","785.44338","797.52069","812.34787","854.37225","894.6628","913.74511","1087.7651","1205.9263","2666.361","3889.9067","3991.8435","4072.4363","4185.1703","4598.1859","4726.9063","7376.5505","7756.437","7963.2762","8125.6589","8350.9715","9162.9371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","0","20.32235","25.779078","31.046394","42.682306","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","100.47055","108.67634","113.79422","129.64179","155.23328","173.65605","182.37144","200.44238","212.51012","222.97536","238.85627","245.53704","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.35414","458.34819","476.09909","503.77659","519.39631","543.92579","565.4649","591.04682","609.7978","624.16976","635.88199","650.08036","676.51788","694.10776","718.41229","742.62632","798.04788","812.87994","854.9179","882.42272","899.13463","914.87386","1088.3808","1206.5746","2667.3249","3643.6487","3891.0709","3927.2474","3993.0229","4073.6275","4186.3778","4598.1859","7379.757","7759.725","7968.2738","8130.7072","8354.3832","9164.7238","15903.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","0","25.779078","42.682306","48.086795","62.194871","75.012305","89.735571","108.67634","113.79422","130.06718","155.00081","173.9021","182.37144","200.17821","212.51012","223.25415","238.56789","245.53704","262.18857","272.56493","281.26137","298.41872","308.82572","323.76235","332.21289","349.78958","377.91067","398.13052","416.58841","431.96613","457.94868","476.09909","503.35774","518.97102","543.49057","565.02114","590.59314","609.33697","635.41141","649.60456","677.48917","694.10776","717.9121","742.11776","758.99196","785.44338","797.52069","811.81597","853.82677","898.01563","913.74511","1087.7651","1205.9263","1496.4055","1788.0822","2665.3973","3990.6644","4071.2453","4183.9629","4594.3897","5270.3916","7756.437","7959.9454","8122.2943","8347.5606","9159.3641","10515.526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","0","25.684398","30.942482","42.682306","48.086795","57.149629","64.422439","71.025345","75.012305","89.735571","108.67634","113.79422","129.64179","155.23328","173.65605","182.37144","200.44238","212.51012","222.97536","238.56789","245.53704","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","377.91067","398.13052","416.96946","432.35414","458.34819","476.09909","503.35774","518.54591","544.36118","565.4649","591.04682","609.7978","635.88199","649.12892","676.0325","693.6161","717.9121","743.13504","759.50626","786.48993","812.87994","854.37225","882.42272","898.57505","914.3094","3067.8811","3993.0229","4072.4363","4183.9629","4422.7001","4595.6549","4728.1897","5273.102","7537.7281","7964.9419","8125.6589","8349.266","8821.3556","9162.9371","10521.269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","0","25.779078","30.838744","42.682306","48.086795","57.008614","62.342156","71.025345","75.012305","89.735571","108.48185","113.79422","129.64179","155.23328","173.9021","182.37144","200.17821","212.51012","223.25415","238.56789","245.53704","262.49088","272.56493","281.26137","309.15381","323.76235","332.55318","350.13875","377.91067","398.13052","416.96946","432.35414","458.34819","476.09909","503.77659","519.39631","543.92579","565.4649","590.59314","609.33697","623.70354","635.88199","650.08036","675.06225","694.59959","718.41229","741.60939","797.52069","812.34787","854.37225","882.42272","899.13463","914.3094","1088.3808","1206.5746","1497.8499","2667.3249","3642.5221","3889.9067","3993.0229","4072.4363","4185.1703","4598.1859","7378.1537","7758.081","7963.2762","8129.0242","8352.6773","9166.5108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","0","25.779078","30.942482","42.682306","48.086795","57.008614","62.342156","75.012305","89.735571","108.48185","113.79422","130.28013","155.23328","173.9021","182.37144","200.44238","212.51012","223.25415","245.53704","262.49088","272.87316","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","396.27058","416.96946","432.35414","458.34819","476.09909","485.92353","503.77659","518.12097","544.36118","565.90883","591.04682","609.7978","635.88199","649.60456","676.0325","694.10776","718.41229","743.13504","854.9179","898.57505","2667.3249","3994.2024","4073.6275","4186.3778","4595.6549","7759.725","7966.6078","8129.0242","8352.6773","9164.7238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","0","20.32235","25.779078","30.942482","42.682306","48.346006","57.149629","61.900823","71.182733","75.174048","89.735571","94.936312","108.67634","113.79422","129.64179","141.14993","155.46591","174.88804","182.37144","200.17821","212.51012","222.97536","245.24466","262.49088","272.87316","281.26137","290.73052","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.35414","458.74787","476.09909","485.92353","503.77659","517.6962","544.79675","565.4649","591.04682","605.19739","618.12243","635.41141","649.12892","676.0325","694.59959","718.41229","742.11776","758.99196","786.48993","812.87994","831.61205","854.9179","879.09915","898.57505","914.3094","2668.2889","3891.0709","3994.2024","4074.8189","4186.3778","4599.4516","4730.7569","7032.7863","7379.757","7759.725","7966.6078","8130.7072","8356.0893","9166.5108","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","0","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","62.194871","71.025345","75.012305","89.735571","108.67634","113.5952","129.42936","140.92827","153.60969","174.88804","182.37144","200.17821","212.51012","222.69673","238.56789","245.24466","262.18857","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","432.35414","458.34819","476.09909","485.92353","503.35774","518.12097","544.36118","565.02114","590.59314","609.33697","634.941","649.12892","676.0325","694.10776","717.9121","742.11776","758.99196","785.44338","812.34787","830.53589","854.37225","879.65264","898.01563","913.74511","1031.2684","1071.8186","1087.7651","1103.8294","1205.9263","1379.6433","1497.1276","1788.0822","3991.8435","4072.4363","4185.1703","4596.9203","7244.096","7756.437","7961.6107","8123.9765","8347.5606","9162.9371","0","0","0","0","0","0","0","0","0","0","0"
