"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85"
"67","1","25.779078","30.942482","42.682306","48.086795","62.489616","71.025345","75.012305","89.735571","96.947328","108.67634","113.79422","130.06718","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.94797","476.09909","503.77659","518.97102","543.92579","565.4649","590.59314","609.33697","635.41141","649.12892","676.0325","693.6161","717.9121","741.60939","797.52069","882.97726","899.13463","914.87386","1088.9967","1206.5746","2307.3131","2666.361","3991.8435","4072.4363","4182.7557","4317.8208","4598.1859","4660.4125","4743.6034","4774.506","4874.3294","5956.7041","7031.2211","7539.3487","7758.081","7963.2762","8125.6589","8349.266","8479.3862","8823.1088","9162.9371","0","0","0","0","0","0","0","0","0","0","0","0"
"68","1","20.32235","25.779078","30.942482","42.804334","47.957452","57.008614","62.489616","71.025345","75.012305","89.735571","96.763637","108.67634","113.79422","130.49326","153.60969","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.51923","459.54776","476.09909","485.92353","503.77659","518.97102","544.36118","565.4649","591.04682","609.7978","635.41141","648.65347","661.07195","676.0325","692.63331","703.97746","718.41229","743.64394","760.02074","780.74256","797.52069","812.87994","854.37225","883.53197","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1322.7011","1380.3367","1497.8499","1788.8715","2666.361","3993.0229","4072.4363","4186.3778","4599.4516","4728.1897","4844.4038","7245.6847","7759.725","7964.9419","8127.3415","8350.9715","9164.7238","0","0","0","0","0"
"69","1","20.32235","25.779078","32.9466","42.804334","48.086795","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.46591","173.9021","182.62359","200.44238","212.7823","222.97536","238.56789","262.49088","272.87316","281.57448","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","459.94797","476.50644","486.33506","503.77659","518.54591","544.36118","565.4649","591.04682","609.7978","635.41141","647.70308","661.55193","676.51788","693.12462","718.91265","742.62632","798.04788","812.87994","854.9179","882.97726","899.6944","914.87386","1032.4676","1088.9967","1207.223","2308.2098","2667.3249","3873.6262","3993.0229","4074.8189","4187.5856","4600.7176","4847.0024","7247.2736","7539.3487","7761.3693","7968.2738","8130.7072","8356.0893","9168.2979","0","0","0","0","0","0","0","0","0","0","0","0"
"70","1","25.779078","32.839553","42.804334","48.086795","57.008614","62.342156","71.182733","75.012305","89.558848","96.947328","108.48185","113.79422","130.28013","155.46591","174.88804","182.62359","200.44238","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.54776","476.09909","485.92353","503.77659","518.97102","543.92579","565.4649","591.04682","609.7978","634.941","649.12892","676.0325","693.12462","718.41229","743.13504","797.52069","812.87994","854.37225","883.53197","899.13463","914.87386","1031.8679","1088.3808","1206.5746","2667.3249","3993.0229","4073.6275","4186.3778","4599.4516","4729.4732","7032.7863","7247.2736","7761.3693","7966.6078","8129.0242","8354.3832","9168.2979","9436.5218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","1","20.32235","25.684398","30.942482","42.682306","48.086795","57.008614","62.342156","71.182733","75.012305","89.558848","108.67634","113.79422","129.42936","153.60969","173.65605","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.94797","476.09909","485.92353","503.77659","518.12097","544.79675","565.4649","591.04682","618.58656","634.47077","647.70308","661.07195","676.51788","693.12462","703.97746","718.41229","742.62632","785.44338","798.04788","812.87994","854.37225","883.53197","899.13463","914.87386","1032.4676","1088.9967","1104.4496","1206.5746","1497.8499","2308.2098","2667.3249","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","4848.302","7035.9172","7763.0137","7968.2738","8130.7072","8354.3832","9170.0851","9438.335","0","0","0","0","0","0","0","0","0"
"72","1","25.779078","32.9466","42.682306","48.216313","57.008614","64.272715","75.012305","89.735571","108.871","113.79422","130.28013","140.92827","155.23328","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","459.94797","476.09909","486.33506","503.77659","517.6962","545.23249","565.90883","591.04682","605.19739","618.58656","634.47077","647.70308","661.55193","676.51788","693.12462","704.47277","718.41229","732.99361","785.96657","798.04788","812.87994","854.37225","882.97726","899.13463","914.87386","1088.9967","1207.223","1498.5724","3994.2024","4074.8189","4187.5856","4599.4516","5275.8131","7247.2736","7539.3487","7763.0137","7968.2738","8130.7072","8354.3832","9166.5108","10525.098","0","0","0","0","0","0","0","0","0","0","0","0"
"73","1","20.32235","25.779078","32.9466","42.682306","48.086795","57.149629","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","129.64179","140.92827","155.46591","175.13496","182.62359","200.17821","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.94797","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","591.04682","619.05087","634.941","648.17819","661.55193","676.51788","693.6161","718.41229","742.62632","798.04788","812.87994","829.99808","854.9179","883.53197","899.6944","914.87386","1032.4676","1073.0411","1088.9967","1105.07","1207.223","1323.38","1381.0302","1498.5724","1789.661","2308.2098","2667.3249","3994.2024","4074.8189","4188.7935","4601.9837","4730.7569","4848.302","7763.0137","7968.2738","8130.7072","8354.3832","9171.8726","9438.335","0","0","0","0","0"
"74","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.149629","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.46591","175.13496","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.74124","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.51923","459.54776","476.09909","485.92353","503.77659","518.54591","544.79675","565.4649","591.04682","618.58656","634.941","648.17819","661.55193","676.51788","693.12462","704.47277","718.41229","732.99361","784.92037","798.04788","812.87994","854.37225","883.53197","899.13463","914.3094","1088.3808","1206.5746","1497.8499","2667.3249","3993.0229","4073.6275","4187.5856","4598.1859","7247.2736","7761.3693","7966.6078","8130.7072","8354.3832","9168.2979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","1","20.32235","25.684398","32.839553","42.682306","48.086795","57.008614","64.272715","75.012305","89.735571","108.871","113.79422","130.28013","155.23328","173.65605","182.37144","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.26137","298.09637","308.82572","324.43439","332.55318","350.13875","378.2736","397.75819","417.35068","433.13069","459.54776","476.09909","485.92353","503.77659","518.12097","545.23249","565.4649","591.04682","604.2794","618.58656","634.00071","647.22814","661.07195","676.0325","692.63331","704.47277","718.41229","732.99361","784.92037","797.52069","812.87994","854.37225","883.53197","899.13463","914.3094","1031.8679","1072.4298","1088.9967","1104.4496","1206.5746","1323.38","1381.0302","1497.8499","1671.6532","1788.8715","1963.4522","2080.0957","2371.4077","2665.3973","3995.3821","4074.8189","4187.5856","4601.9837","4729.4732","7248.8626","7968.2738","8129.0242","8354.3832","9171.8726","9436.5218","0","0","0"
"76","1","20.32235","25.779078","30.942482","42.682306","48.086795","57.008614","64.123165","71.025345","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.51923","458.74787","475.69191","485.92353","503.35774","517.6962","544.79675","572.58866","590.59314","618.12243","634.47077","647.70308","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","743.64394","760.02074","785.96657","812.34787","854.37225","883.53197","898.01563","913.18099","1071.8186","1087.7651","1103.8294","1205.9263","1497.1276","1788.0822","3991.8435","4072.4363","4183.9629","4595.6549","7242.5075","7534.4875","7963.2762","8123.9765","8347.5606","9159.3641","0","0","0","0","0","0","0","0","0","0","0"
"77","1","25.779078","32.9466","42.804334","48.086795","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.48185","113.79422","130.28013","155.23328","173.9021","182.62359","200.17821","212.7823","222.97536","238.56789","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","459.94797","476.09909","503.77659","519.39631","544.36118","565.4649","591.04682","609.7978","634.941","649.12892","676.0325","693.6161","718.41229","742.11776","798.04788","882.97726","899.6944","914.87386","1206.5746","2667.3249","3527.418","3993.0229","4073.6275","4186.3778","4599.4516","4730.7569","5958.1448","7034.3517","7245.6847","7761.3693","7973.273","8130.7072","8354.3832","9166.5108","9438.335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","1","20.32235","25.779078","32.9466","42.804334","48.086795","57.149629","64.422439","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.46591","175.13496","182.62359","200.17821","212.7823","222.97536","238.56789","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","460.34835","476.09909","503.77659","518.97102","544.79675","565.4649","591.04682","618.12243","634.47077","647.22814","661.07195","676.0325","693.12462","718.41229","742.11776","798.04788","812.87994","854.37225","882.97726","899.6944","914.87386","1032.4676","1088.9967","1206.5746","1497.8499","2307.3131","2667.3249","3927.2474","3993.0229","4073.6275","4186.3778","4599.4516","4729.4732","7032.7863","7247.2736","7761.3693","7833.8893","7968.2738","8129.0242","8352.6773","9166.5108","9436.5218","0","0","0","0","0","0","0","0","0","0"
"79","1","20.32235","25.779078","30.942482","42.804334","48.086795","57.008614","62.342156","71.182733","75.012305","89.735571","108.67634","113.79422","129.8544","155.23328","173.9021","182.62359","200.17821","212.7823","222.97536","238.85627","262.49088","272.56493","281.57448","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","459.54776","476.09909","503.77659","527.08132","544.36118","565.4649","591.04682","609.7978","635.88199","649.60456","676.51788","693.6161","718.41229","743.13504","760.53539","798.04788","812.87994","854.9179","884.08686","899.13463","914.3094","1088.9967","1104.4496","1206.5746","2667.3249","3541.8438","3993.0229","4074.8189","4186.3778","4423.9415","4595.6549","7034.3517","7539.3487","7761.3693","7968.2738","8130.7072","8354.3832","8479.3862","8826.6155","9166.5108","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","1","20.32235","25.779078","30.942482","42.804334","48.086795","57.008614","62.489616","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.46591","173.9021","182.62359","200.44238","212.51012","222.97536","238.85627","245.53704","262.49088","272.87316","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","395.89911","416.96946","433.13069","459.54776","476.09909","485.92353","503.77659","519.39631","544.79675","565.4649","591.04682","609.7978","635.41141","648.65347","661.55193","676.51788","692.63331","704.47277","718.41229","732.99361","744.66227","797.52069","812.87994","854.9179","883.53197","898.57505","914.3094","1088.3808","1104.4496","1206.5746","1497.8499","3541.8438","3993.0229","4074.8189","4186.3778","4599.4516","4729.4732","4844.4038","7034.3517","7247.2736","7539.3487","7761.3693","7966.6078","8129.0242","8352.6773","9164.7238","9436.5218","0","0","0","0","0","0","0","0"
"81","1","25.779078","32.9466","42.804334","47.957452","56.867774","62.489616","71.182733","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.44238","212.51012","222.97536","238.56789","262.49088","272.56493","281.57448","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.94797","476.09909","486.33506","504.1956","518.97102","545.23249","565.4649","591.04682","609.33697","634.941","647.70308","661.55193","676.51788","693.6161","718.41229","742.11776","781.26418","798.04788","812.87994","854.9179","882.97726","899.6944","914.87386","1032.4676","1088.9967","1207.223","1381.0302","1498.5724","1789.661","3527.418","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","7035.9172","7248.8626","7763.0137","7968.2738","8130.7072","8354.3832","9170.0851","9438.335","0","0","0","0","0","0","0","0","0","0"
"82","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.149629","62.194871","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.46591","175.13496","182.62359","200.17821","212.51012","222.97536","238.85627","262.49088","272.56493","281.57448","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.54776","476.09909","486.33506","503.77659","518.54591","545.23249","565.4649","591.04682","618.58656","634.941","648.17819","661.55193","676.51788","704.47277","718.91265","732.99361","785.44338","798.04788","812.87994","829.99808","854.9179","883.53197","899.13463","914.3094","1032.4676","1072.4298","1088.9967","1104.4496","1207.223","1381.0302","1497.8499","1789.661","2080.9471","2667.3249","3994.2024","4074.8189","4188.7935","4601.9837","4730.7569","7035.9172","7764.6583","7837.1937","7968.2738","8130.7072","8356.0893","9175.448","9438.335","0","0","0","0","0","0"
"83","1","20.32235","25.779078","31.046394","42.682306","48.086795","57.149629","64.272715","71.025345","75.012305","89.735571","108.67634","113.79422","130.49326","140.92827","153.60969","174.88804","182.62359","200.17821","212.7823","222.97536","238.85627","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.54776","476.09909","485.92353","503.77659","518.12097","545.23249","565.4649","591.04682","604.73831","618.58656","634.47077","647.70308","661.55193","676.51788","693.12462","704.47277","718.41229","742.62632","785.96657","798.04788","812.87994","830.53589","854.37225","882.97726","899.13463","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1497.8499","1789.661","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","7034.3517","7248.8626","7968.2738","8129.0242","8354.3832","9170.0851","9436.5218","0","0","0","0","0","0","0"
"84","1","20.32235","25.779078","32.839553","42.682306","48.086795","57.008614","64.123165","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","432.74233","459.54776","476.09909","485.92353","503.77659","518.12097","545.23249","565.02114","590.59314","604.73831","618.58656","634.47077","647.22814","661.07195","676.0325","703.97746","717.9121","732.48837","784.92037","797.52069","812.87994","854.37225","882.97726","899.13463","914.3094","1031.8679","1072.4298","1088.3808","1206.5746","1380.3367","1497.8499","1788.8715","3995.3821","4185.1703","4423.9415","4595.6549","7539.3487","7964.9419","8127.3415","8349.266","8823.1088","9164.7238","0","0","0","0","0","0","0","0","0","0","0","0"
"85","1","20.32235","25.684398","32.839553","42.682306","48.086795","57.149629","64.272715","71.182733","75.012305","89.558848","108.67634","113.79422","130.49326","156.39821","175.13496","182.62359","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","459.14773","476.09909","485.92353","503.77659","517.6962","545.23249","565.4649","590.59314","618.12243","634.00071","647.22814","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","744.15302","760.53539","785.44338","797.52069","812.87994","854.37225","882.97726","899.13463","914.3094","1088.3808","1206.5746","1497.8499","1789.661","3993.0229","4073.6275","4187.5856","4599.4516","4729.4732","7034.3517","7247.2736","7539.3487","7761.3693","7835.5414","7966.6078","8129.0242","8352.6773","9168.2979","9434.7088","0","0","0","0","0","0","0"
"86","1","20.32235","25.684398","32.839553","42.804334","47.957452","62.489616","75.012305","89.735571","108.48185","113.79422","130.49326","155.23328","173.65605","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.54776","476.09909","485.92353","503.77659","518.12097","544.36118","565.4649","591.04682","609.33697","634.941","648.17819","661.55193","676.0325","693.12462","718.41229","732.99361","760.02074","780.74256","797.52069","812.34787","854.37225","882.97726","898.57505","914.3094","1031.8679","1088.3808","1205.9263","1497.1276","1788.8715","3991.8435","4072.4363","4183.9629","4591.8597","5271.7467","7242.5075","7536.1077","7758.081","7963.2762","8123.9765","8347.5606","9161.1505","10519.355","15037.782","0","0","0","0","0","0","0","0","0","0","0","0"
"87","1","25.779078","31.046394","42.804334","47.957452","57.149629","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.49326","155.46591","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.56493","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.50644","486.33506","504.1956","519.82178","544.36118","565.4649","591.04682","609.7978","635.41141","649.60456","676.51788","693.6161","718.91265","742.11776","781.26418","798.04788","812.87994","854.9179","883.53197","900.25434","915.43851","1032.4676","1088.9967","1207.223","1498.5724","3994.2024","4074.8189","4187.5856","4600.7176","5278.5249","7248.8626","7540.9695","7763.0137","7968.2738","8130.7072","8356.0893","9173.6602","10532.759","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","1","25.779078","32.839553","42.804334","47.957452","64.272715","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.46591","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","518.97102","545.23249","565.4649","591.04682","618.58656","634.941","647.22814","661.55193","676.51788","692.63331","704.47277","718.41229","732.99361","781.26418","798.04788","812.87994","854.9179","882.97726","899.6944","914.87386","1032.4676","1088.9967","1207.223","1498.5724","3994.2024","4187.5856","4600.7176","4733.3248","7037.4829","7250.4518","7542.5904","7968.2738","8130.7072","8354.3832","9171.8726","9441.962","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","1","25.779078","30.942482","42.804334","47.957452","62.489616","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","130.49326","153.60969","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","519.39631","544.79675","565.4649","591.04682","609.33697","634.941","647.70308","661.55193","676.0325","693.12462","704.47277","718.41229","742.62632","780.74256","797.52069","812.87994","854.37225","883.53197","899.6944","914.87386","1032.4676","1088.9967","1206.5746","1497.8499","3529.6354","3993.0229","4074.8189","4187.5856","4600.7176","4734.609","4847.0024","7037.4829","7966.6078","8129.0242","8354.3832","9204.0764","9440.1484","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","1","20.32235","25.779078","30.942482","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","130.49326","155.46591","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","245.53704","262.49088","272.56493","281.26137","298.41872","308.82572","324.09828","332.55318","350.13875","377.91067","397.75819","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","519.39631","544.79675","565.4649","590.59314","619.98001","634.941","647.70308","676.0325","693.6161","718.41229","741.10118","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1031.8679","1088.9967","1206.5746","1380.3367","1497.8499","1671.6532","1788.8715","2666.361","3991.8435","4072.4363","4186.3778","4598.1859","4732.0407","7758.081","7963.2762","8125.6589","8349.266","9162.9371","0","0","0","0","0","0","0","0","0","0"
"91","1","25.779078","32.839553","42.804334","47.957452","57.008614","64.272715","71.025345","74.850736","89.735571","96.763637","108.67634","113.79422","130.92004","153.37845","174.88804","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","377.91067","397.75819","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","590.59314","618.58656","634.47077","647.22814","661.07195","676.0325","692.63331","718.41229","742.11776","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1031.8679","1088.9967","1206.5746","1497.8499","3642.5221","3993.0229","4073.6275","4186.3778","4599.4516","4730.7569","7032.7863","7759.725","7964.9419","8129.0242","8352.6773","9171.8726","9436.5218","0","0","0","0","0","0","0","0","0","0","0","0"
"92","1","25.779078","32.839553","42.804334","47.957452","64.272715","71.182733","75.012305","90.266785","108.67634","113.79422","129.42936","153.60969","175.13496","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.43439","332.55318","350.13875","378.2736","397.38602","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","590.59314","604.73831","618.58656","634.47077","647.22814","661.07195","676.0325","693.12462","718.41229","742.11776","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1032.4676","1088.9967","1206.5746","1381.0302","1497.8499","2308.2098","3994.2024","4074.8189","4187.5856","4320.2741","4600.7176","4735.8934","4848.302","7035.9172","7966.6078","8129.0242","8354.3832","9173.6602","9440.1484","0","0","0","0","0","0","0","0","0","0","0"
"93","1","25.779078","32.9466","42.926536","47.957452","57.149629","62.489616","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","129.42936","153.60969","175.13496","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.87316","281.57448","298.41872","309.15381","324.43439","332.55318","350.13875","378.2736","397.75819","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","519.39631","545.23249","565.4649","591.04682","608.87632","620.44484","634.941","648.17819","662.03209","676.0325","693.6161","718.91265","741.60939","781.26418","798.04788","812.87994","854.9179","882.97726","900.25434","915.43851","1032.4676","1088.9967","1207.223","1381.0302","1497.8499","2667.3249","3643.6487","3994.2024","4074.8189","4187.5856","4598.1859","7247.2736","7761.3693","7973.273","8130.7072","8356.0893","9166.5108","0","0","0","0","0","0","0","0","0","0","0"
"94","1","20.32235","25.779078","32.839553","42.804334","47.957452","62.489616","71.182733","74.850736","89.735571","96.763637","108.67634","113.79422","130.92004","153.37845","174.88804","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.55318","350.13875","377.91067","397.38602","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","519.39631","544.36118","565.02114","591.04682","609.33697","634.941","648.65347","676.0325","693.12462","718.91265","742.11776","780.74256","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1032.4676","1088.9967","1105.07","1206.5746","1323.38","1381.0302","1497.8499","1788.8715","3528.5266","3994.2024","4074.8189","4187.5856","4600.7176","4733.3248","7035.9172","7248.8626","7966.6078","8127.3415","8352.6773","9170.0851","9438.335","0","0","0","0","0","0","0","0","0","0"
"95","1","25.779078","31.046394","42.804334","48.086795","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.06718","155.23328","173.9021","182.62359","200.44238","212.7823","222.97536","238.56789","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.34819","476.09909","503.77659","527.08132","543.92579","565.4649","591.04682","618.58656","635.41141","647.22814","661.07195","676.0325","692.63331","718.41229","743.64394","797.52069","812.87994","854.37225","882.97726","899.13463","914.87386","1032.4676","1088.9967","1206.5746","1497.8499","3540.7331","3994.2024","4074.8189","4185.1703","4423.9415","4599.4516","4743.6034","4777.0858","4847.0024","4908.2692","5958.1448","7064.1265","7966.6078","8129.0242","8350.9715","8826.6155","9166.5108","0","0","0","0","0","0","0","0","0","0","0"
"96","1","20.32235","25.684398","30.942482","42.804334","48.086795","57.149629","64.272715","71.182733","75.012305","89.558848","108.67634","113.79422","130.06718","155.46591","174.14832","183.12841","200.44238","212.7823","222.97536","238.85627","262.49088","272.56493","281.57448","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.09909","486.33506","503.77659","518.12097","545.23249","565.4649","591.04682","619.05087","634.941","647.22814","661.55193","676.51788","692.63331","704.47277","718.41229","742.62632","781.78597","798.04788","812.87994","854.37225","883.53197","899.6944","915.43851","1032.4676","1088.9967","1207.223","3643.6487","3994.2024","4074.8189","4186.3778","4598.1859","4733.3248","7761.3693","7968.2738","8130.7072","8354.3832","8484.5432","9166.5108","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","1","20.32235","25.779078","30.942482","42.804334","47.957452","57.008614","64.272715","71.182733","74.850736","89.558848","96.763637","108.48185","113.79422","130.28013","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","458.74787","476.09909","485.92353","503.77659","518.97102","544.36118","565.4649","590.59314","618.58656","634.941","647.22814","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","744.15302","760.02074","780.22112","797.52069","812.34787","854.37225","868.61588","883.53197","898.57505","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1381.0302","1497.8499","1788.8715","2666.361","3993.0229","4073.6275","4187.5856","4607.0498","7539.3487","7761.3693","7966.6078","8127.3415","8352.6773","9205.8671","0","0","0","0","0","0"
"98","1","20.406579","25.779078","30.838744","42.804334","47.957452","56.867774","64.123165","71.025345","74.850736","90.266785","108.871","113.79422","130.28013","155.23328","173.9021","182.37144","194.15048","200.17821","212.51012","222.97536","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","349.78958","377.91067","397.75819","416.96946","433.13069","458.34819","475.69191","485.92353","503.77659","517.6962","545.23249","572.58866","590.59314","603.82066","618.12243","634.00071","646.75338","660.59214","676.0325","691.65122","703.97746","717.9121","732.48837","780.74256","797.52069","812.34787","854.37225","868.61588","882.97726","898.57505","913.74511","1031.2684","1071.8186","1088.3808","1104.4496","1205.9263","1380.3367","1497.1276","1788.8715","3993.0229","4073.6275","4185.1703","4599.4516","4733.3248","7034.3517","7247.2736","7537.7281","7963.2762","8125.6589","8350.9715","9171.8726","9434.7088","0","0","0","0"
"99","1","25.779078","32.839553","42.804334","47.957452","64.272715","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.46591","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.14773","476.50644","486.33506","504.1956","518.97102","545.23249","565.4649","591.04682","619.05087","634.00071","647.70308","661.55193","676.51788","693.12462","718.41229","742.11776","781.78597","798.04788","812.87994","854.9179","883.53197","900.25434","915.43851","1032.4676","1089.6127","1207.223","1498.5724","2308.2098","3528.5266","3994.2024","4074.8189","4187.5856","4600.7176","4735.8934","5959.5856","7035.9172","7764.6583","7969.94","8130.7072","8356.0893","9168.2979","9441.962","0","0","0","0","0","0","0","0","0","0","0","0"
